1556,23	1233,11
1557,84	1231,86
1559,45	1231,61
1561,05	1230,75
1562,66	1229,69
1564,27	1229,16
1565,88	1228,05
1567,49	1227,48
1569,10	1226,76
1570,71	1225,83
1572,33	1225,48
1573,93	1225,19
1575,55	1224,43
1577,15	1223,82
1578,76	1223,53
1580,37	1223,42
1581,98	1223,17
1583,59	1222,70
1585,20	1222,07
1586,81	1221,65
1588,42	1221,48
1590,03	1221,43
1591,64	1221,35
1593,25	1221,19
1594,86	1220,88
1596,47	1220,47
1598,08	1220,19
1599,69	1219,80
1601,30	1219,55
1602,91	1219,48
1604,52	1219,41
1606,13	1219,38
1607,74	1219,34
1609,35	1219,22
1610,96	1219,16
1612,57	1219,00
1614,18	1218,83
1615,79	1218,61
1617,40	1218,37
1619,00	1218,13
1620,61	1217,91
1622,22	1217,76
1623,83	1217,61
1625,44	1217,54
1627,05	1217,46
1628,66	1217,37
1630,27	1217,29
1631,87	1217,20
1633,48	1217,07
1635,09	1217,07
1636,70	1216,97
1638,31	1216,91
1639,92	1216,85
1641,53	1216,71
1643,14	1216,58
1644,75	1216,55
1646,36	1216,34
1647,97	1216,28
1649,58	1216,14
1651,19	1216,02
1652,80	1216,00
1654,41	1215,92
1656,02	1215,86
1657,63	1215,82
1659,24	1215,80
1660,85	1215,75
1662,46	1215,71
1664,07	1215,62
1665,68	1215,57
1667,29	1215,54
1668,90	1215,53
1670,51	1215,46
1672,12	1215,47
1673,73	1215,45
1675,34	1215,44
1676,95	1215,42
1678,56	1215,39
1680,17	1215,39
1681,78	1215,36
1683,38	1215,35
1684,99	1215,33
1686,60	1215,35
1688,21	1215,35
1689,82	1215,33
1691,43	1215,34
1693,04	1215,33
1694,65	1215,30
1696,26	1215,30
1697,87	1215,31
1699,48	1215,29
1701,08	1215,30
1702,69	1215,31
1704,30	1215,28
1705,91	1215,30
1707,52	1215,29
1709,13	1215,27
1710,74	1215,26
1712,35	1215,27
1713,96	1215,23
1715,57	1215,25
1717,18	1215,24
1718,79	1215,24
1720,40	1215,19
1722,01	1215,24
1723,62	1215,23
1725,22	1215,22
1726,83	1215,21
1728,45	1215,20
1730,05	1215,20
1731,66	1215,22
1733,27	1215,23
1734,88	1215,18
1736,49	1215,17
1738,10	1215,22
1739,71	1215,17
1741,32	1215,16
1742,93	1215,15
1744,54	1215,17
1746,15	1215,13
1747,76	1215,13
1749,36	1215,14
1750,97	1215,13
1752,58	1215,14
1754,19	1215,13
1755,80	1215,16
1757,41	1215,12
1759,02	1215,13
1760,63	1215,14
1762,24	1215,14
1763,85	1215,12
1765,46	1215,15
1767,06	1215,13
1768,67	1215,11
1770,28	1215,10
1771,89	1215,08
1773,50	1215,10
1775,11	1215,14
1776,72	1215,11
1778,33	1215,10
1779,94	1215,12
1781,55	1215,09
1783,16	1215,10
1784,77	1215,08
1786,38	1215,12
1787,99	1215,11
1789,60	1215,13
1791,21	1215,07
1792,82	1215,08
1794,43	1215,05
1796,04	1215,06
1797,64	1215,08
1799,25	1215,07
1800,86	1215,09
1802,47	1215,10
1804,08	1215,07
1805,69	1215,07
1807,30	1215,09
1808,91	1215,05
1810,52	1215,05
1812,13	1215,04
1813,74	1215,06
1815,35	1215,07
1816,96	1215,02
1818,57	1215,00
1820,18	1215,04
1821,79	1214,99
1823,40	1215,02
1825,00	1215,05
1826,61	1214,99
1828,22	1215,02
1829,83	1214,97
1831,44	1215,02
1833,05	1215,01
1834,66	1215,07
1836,27	1215,01
1837,88	1215,02
1839,49	1215,06
