#"+EI TIC Scan Aro_1.D "
#Point,X(Minutes),Y(Counts)
400,4.962,0.178489990407146
401,4.965,0.135636666719087
402,4.969,0.127773671546966
403,4.972,0.118338077340421
404,4.976,0.0668354589630282
405,4.979,0.0931764927896334
406,4.983,0.122662724685087
407,4.986,0.106150434823633
408,4.989,0.104184686030603
409,4.993,0.119124376857633
410,4.996,0.119910676374845
411,5.000,0.097894289892906
412,5.003,0.0935696425482395
413,5.007,0.0860997971347246
414,5.010,0.115586029030178
415,5.013,0.0982874396515121
416,5.017,0.100253188444542
417,5.020,0.134064067684662
418,5.024,0.108116183616663
419,5.027,0.13327776816745
420,5.031,0.104577835789209
421,5.034,0.0853134976175125
422,5.037,0.0975011401343
423,5.041,0.0931764927896334
424,5.044,0.129739420339996
425,5.048,0.11440657975436
426,5.051,0.0908175942379971
427,5.055,0.0955353913412697
428,5.058,0.0715532560663008
429,5.061,0.0809888502728459
430,5.065,0.138781864787935
431,5.068,0.1104750821683
432,5.072,0.13131201937442
433,5.075,0.11440657975436
434,5.079,0.149396908270298
435,5.082,0.150576357546116
436,5.085,0.113227130478542
437,5.089,0.109688782651087
438,5.092,0.101039487961754
439,5.096,0.0963216908584818
440,5.099,0.0963216908584818
441,5.103,0.0880655459277548
442,5.106,0.0864929468933306
443,5.109,0.101825787478966
444,5.113,0.0668354589630282
445,5.116,0.126201072512541
446,5.120,0.0601519130667254
447,5.123,0.105364135306421
448,5.127,0.0864929468933306
449,5.130,0.081382000031452
450,5.133,0.081775149790058
451,5.137,0.0605450628253314
452,5.140,0.0927833430310274
453,5.144,0.0841340483416943
454,5.147,0.0786299517212097
455,5.151,0.0695875072732705
456,5.154,0.0727327053421189
457,5.157,0.073125855100725
458,5.161,0.0617245121011496
459,5.164,0.0621176618597556
460,5.168,0.0994668889273302
461,5.171,0.11244083096133
462,5.175,0.110868231926906
463,5.178,0.073125855100725
464,5.181,0.106543584582239
465,5.185,0.057006714997877
466,5.188,0.101039487961754
467,5.192,0.0943559420654516
468,5.195,0.0927833430310274
469,5.199,0.118731227099027
470,5.202,0.115979178788784
