#"+EI TIC Scan Mix_Terpene.D "
#Point,X(Minutes),Y(Counts)
942,6.820,0.0434519629858798
943,6.824,0.0747373763357133
944,6.827,0.0500566613597336
945,6.831,0.0483185828402984
946,6.834,0.0688279093696337
947,6.837,0.0813420747095671
948,6.841,0.0577042068452484
949,6.844,0.0517947398791688
950,6.848,0.0643089052191022
951,6.851,0
952,6.855,0.0670898308501985
953,6.858,0.0382377274275743
954,6.861,0.0789087647823578
955,6.865,0.0232902521604316
956,6.868,0.071261219296843
957,6.872,0.0403234216508965
958,6.875,0.0639612895152151
959,6.879,0.0399758059470095
960,6.882,0.0823849218212282
961,6.885,0.0504042770636206
962,6.889,0.0611803638841188
963,6.892,0.0580518225491355
964,6.896,0.0660469837385374
965,6.899,0.0552708969180392
966,6.903,0.0726516821123911
967,6.906,0.0573565911413614
968,6.909,0.0677850622579726
969,6.913,0.0437995786897669
970,6.916,0.0399758059470095
971,6.920,0.044494810097541
972,6.923,0.0455376572092021
973,6.927,0.0816896904134541
974,6.930,0.0757802234473745
975,6.933,0.0799516118940189
976,6.937,0.0559661283258132
977,6.940,0.0618755952918929
978,6.944,0.0583994382530225
979,6.947,0.0764754548551485
980,6.951,0.0500566613597336
981,6.954,0.0531852026947169
982,6.957,0.035804417500365
983,6.961,0.0378901117236872
984,6.964,0.036152033204252
985,6.968,0.0517947398791688
986,6.971,0.0618755952918929
987,6.975,0.0726516821123911
988,6.978,0.053880434102491
989,6.981,0.0667422151463114
990,6.985,0.0837753846367763
991,6.988,0.0601375167724577
992,6.992,0.0563137440297003
993,6.995,0.0406710373547835
994,6.999,0.0583994382530225
995,7.002,0.0510995084713947
996,7.005,0.027114024903189
997,7.009,0.0441471943936539
998,7.012,0.0521423555830558
999,7.016,0.0517947398791688
1000,7.019,0.0385853431314613
1001,7.023,0.017728400898239
1002,7.026,0.0302425662381724
1003,7.029,0.0330234918692687
1004,7.033,0.044842425801428
1005,7.036,0.0483185828402984
1006,7.040,0.053880434102491
1007,7.043,0.0785611490784708
1008,7.047,0.0684802936657466
1009,7.050,0.0396281902431224
1010,7.053,0.0434519629858798
1011,7.057,0.0577042068452484
1012,7.060,0.053880434102491
1013,7.064,0.0747373763357133
1014,7.067,0.0382377274275743
1015,7.071,0.0608327481802318
1016,7.074,0.0406710373547835
1017,7.077,0.0524899712869429
1018,7.081,0.0479709671364114
1019,7.084,0.0524899712869429
1020,7.088,0.0830801532290023
1021,7.091,0.053532818398604
1022,7.095,0.0656993680346503
1023,7.098,0.053880434102491
1024,7.101,0.0521423555830558
1025,7.105,0.0702183721851818
1026,7.108,0.062570826699667
1027,7.112,0.0650041366268762
1028,7.115,0.0733469135201652
1029,7.119,0.128965426142091
1030,7.122,0.164422227938569
1031,7.125,0.147389058448104
1032,7.129,0.201269492550595
1033,7.132,0.204398033885579
1034,7.136,0.231859674492655
1035,7.139,0.214478889298303
1036,7.143,0.207178959516675
1037,7.146,0.221778819079931
1038,7.149,0.177631624686277
1039,7.153,0.182150628836808
1040,7.156,0.18076016602126
1041,7.160,0.132441583180962
1042,7.163,0.11853695502548
1043,7.167,0.117146492209932
1044,7.170,0.0889896201950819
1045,7.173,0.0590946696607966
1046,7.177,0.080299227597906
1047,7.180,0.0855134631562115
1048,7.184,0.0823849218212282
1049,7.187,0.0587470539569096
1050,7.191,0.071956450704617
1051,7.194,0.0573565911413614
1052,7.197,0.0792563804862448
1053,7.201,0.0869039259717597
1054,7.204,0.0469281200247502
1055,7.208,0.0583994382530225
1056,7.211,0.0288521034226242
1057,7.215,0.0743897606318263
1058,7.218,0.0785611490784708
1059,7.221,0.0632660581074411
1060,7.225,0.0834277689328893
1061,7.228,0.0813420747095671
1062,7.232,0.0528375869908299
1063,7.235,0.100113322719467
1064,7.239,0.0684802936657466
1065,7.242,0.080299227597906
1066,7.245,0.0597899010685707
1067,7.249,0.018076016602126
1068,7.252,0.0528375869908299
1069,7.256,0.0726516821123911
1070,7.259,0.0469281200247502
1071,7.263,0.0382377274275743
1072,7.266,0.0566613597335873
1073,7.269,0.044494810097541
1074,7.273,0.0869039259717597
1075,7.276,0.0924657772339523
1076,7.280,0.0820373061173412
1077,7.283,0.0903800830106301
1078,7.287,0.0764754548551485
1079,7.290,0.0886420044911949
1080,7.293,0.0782135333745837
1081,7.297,0.0827325375251152
1082,7.300,0.114713182282723
1083,7.304,0.0962895499767097
1084,7.307,0.104284711166112
1085,7.311,0.0789087647823578
1086,7.314,0.130008273253752
1087,7.317,0.101156169831128
1088,7.321,0.143565285705347
1089,7.324,0.16198891801136
1090,7.328,0.162336533715247
1091,7.331,0.168941232089101
1092,7.335,0.153298525414184
1093,7.338,0.185279170171792
1094,7.341,0.184236323060131
1095,7.345,0.153993756821958
1096,7.348,0.134874893108171
1097,7.352,0.125489269103221
1098,7.355,0.147389058448104
1099,7.359,0.121665496360464
1100,7.362,0.0695231407774078
1101,7.365,0.131398736069301
1102,7.369,0.0705659878890689
1103,7.372,0.0882943887873078
1104,7.376,0.0764754548551485
1105,7.379,0.0528375869908299
1106,7.383,0.0674374465540855
1107,7.386,0.0799516118940189
1108,7.389,0.0931610086417264
1109,7.393,0.0705659878890689
1110,7.396,0.0594422853646836
1111,7.400,0.0910753144184042
1112,7.403,0.053532818398604
1113,7.407,0.089684851602856
1114,7.410,0.0622232109957799
1115,7.413,0.0820373061173412
1116,7.417,0.0813420747095671
1117,7.420,0.0743897606318263
1118,7.424,0.0646565209229892
1119,7.427,0.0573565911413614
1120,7.431,0.036152033204252
1121,7.434,0.0587470539569096
1122,7.437,0.0528375869908299
1123,7.441,0.0813420747095671
1124,7.444,0.0684802936657466
1125,7.448,0.0434519629858798
1126,7.451,0.0879467730834208
1127,7.455,0.053880434102491
1128,7.458,0.0820373061173412
1129,7.461,0.0604851324763447
1130,7.465,0.0615279795880059
1131,7.468,0.0872515416756467
1132,7.472,0.105327558277773
1133,7.475,0.098375244200032
1134,7.479,0.071261219296843
1135,7.482,0.100808554127241
1136,7.485,0.0844706160445504
1137,7.489,0.0754326077434874
1138,7.492,0.0552708969180392
1139,7.496,0.098375244200032
1140,7.499,0.0684802936657466
1141,7.503,0.0385853431314613
1142,7.506,0.0528375869908299
1143,7.509,0.0656993680346503
1144,7.513,0.0914229301222912
1145,7.516,0.0747373763357133
1146,7.520,0.0799516118940189
1147,7.523,0.0869039259717597
1148,7.527,0.0862086945639856
1149,7.530,0.0747373763357133
1150,7.533,0.0577042068452484
1151,7.537,0.0865563102678727
1152,7.540,0.0646565209229892
1153,7.544,0.0385853431314613
1154,7.547,0.0688279093696337
1155,7.551,0.119232186433254
1156,7.554,0.0656993680346503
1157,7.557,0.062918442403554
1158,7.561,0.0410186530586706
1159,7.564,0.0872515416756467
1160,7.568,0.0566613597335873
1161,7.571,0.0434519629858798
1162,7.575,0.0830801532290023
1163,7.578,0.0663945994424244
1164,7.581,0.0479709671364114
1165,7.585,0.0559661283258132
1166,7.588,0.0517947398791688
1167,7.592,0.117146492209932
1168,7.595,0.0775183019668096
1169,7.599,0.0632660581074411
1170,7.602,0.0834277689328893
1171,7.605,0.0597899010685707
1172,7.609,0.0552708969180392
1173,7.612,0.0726516821123911
1174,7.616,0.0333711075731557
1175,7.619,0.0587470539569096
1176,7.623,0.0351091860925909
1177,7.626,0.0653517523307633
1178,7.629,0.0417138844664447
1179,7.633,0.0743897606318263
1180,7.636,0.0921181615300653
1181,7.640,0.044842425801428
1182,7.643,0.0636136738113281
1183,7.647,0.0441471943936539
1184,7.650,0.071956450704617
1185,7.653,0.0813420747095671
1186,7.657,0.0552708969180392
1187,7.660,0.0298949505342853
1188,7.664,0.0514471241752817
1189,7.667,0.0528375869908299
1190,7.671,0.0764754548551485
1191,7.674,0.0681326779618596
1192,7.677,0.0465805043208632
1193,7.681,0.0837753846367763
1194,7.684,0.0590946696607966
1195,7.688,0.0782135333745837
1196,7.691,0.0514471241752817
1197,7.695,0.0743897606318263
1198,7.698,0.0778659176706967
1199,7.701,0.0855134631562115
1200,7.705,0.0493614299519595
1201,7.708,0.0865563102678727
1202,7.712,0.0848182317484375
1203,7.715,0.0792563804862448
1204,7.719,0.0417138844664447
1205,7.722,0.0552708969180392
1206,7.725,0.0646565209229892
1207,7.729,0.0469281200247502
1208,7.732,0.0691755250735207
1209,7.736,0.0653517523307633
1210,7.739,0.0601375167724577
1211,7.743,0.0698707564812948
1212,7.746,0.07160883500073
1213,7.749,0.0754326077434874
1214,7.753,0.0639612895152151
1215,7.756,0.0590946696607966
1216,7.760,0.0323282604614946
1217,7.763,0.0389329588353483
1218,7.767,0.0479709671364114
1219,7.770,0.0729992978162781
1220,7.773,0.0670898308501985
1221,7.777,0.0886420044911949
1222,7.780,0.044842425801428
1223,7.784,0.0813420747095671
1224,7.787,0.035456801796478
1225,7.791,0.0855134631562115
1226,7.794,0.0594422853646836
1227,7.797,0.0486661985441854
1228,7.801,0.0413662687625576
1229,7.804,0.0646565209229892
1230,7.808,0.0604851324763447
1231,7.811,0.0392805745392354
1232,7.815,0.0264187934954149
1233,7.818,0.044494810097541
1234,7.821,0.0417138844664447
1235,7.825,0.0410186530586706
1236,7.828,0.0552708969180392
1237,7.832,0.0615279795880059
1238,7.835,0.0330234918692687
1239,7.839,0.0392805745392354
1240,7.842,0.0604851324763447
1241,7.845,0.0285044877187372
1242,7.849,0.071956450704617
1243,7.852,0.0608327481802318
1244,7.856,0.0497090456558465
1245,7.859,0.0493614299519595
1246,7.863,0.0510995084713947
1247,7.866,0.0469281200247502
1248,7.869,0.0497090456558465
1249,7.873,0.0681326779618596
1250,7.876,0.0604851324763447
1251,7.880,0.0552708969180392
1252,7.883,0.0281568720148501
1253,7.887,0.0378901117236872
1254,7.890,0.0723040664085041
1255,7.893,0.0465805043208632
1256,7.897,0.0681326779618596
1257,7.900,0.0622232109957799
1258,7.904,0.0413662687625576
1259,7.907,0
1260,7.911,0.0364996489081391
1261,7.914,0.0364996489081391
1262,7.917,0.0663945994424244
1263,7.921,0.0462328886169762
1264,7.924,0.0521423555830558
1265,7.928,0.0778659176706967
1266,7.931,0.0590946696607966
1267,7.935,0.0347615703887039
1268,7.938,0.0566613597335873
1269,7.941,0.0517947398791688
1270,7.945,0.0736945292240522
1271,7.948,0.0114713182282723
1272,7.952,0.036152033204252
1273,7.955,0.0743897606318263
1274,7.959,0.0820373061173412
1275,7.962,0.0427567315781058
1276,7.965,0.0462328886169762
1277,7.969,0.0549232812141521
1278,7.972,0.0517947398791688
1279,7.976,0.0976800127922579
1280,7.979,0.0914229301222912
1281,7.983,0.0545756655102651
1282,7.986,0.0667422151463114
1283,7.989,0.0441471943936539
1284,7.993,0.0611803638841188
1285,7.996,0.0382377274275743
1286,8.000,0.0823849218212282
1287,8.003,0.0497090456558465
1288,8.007,0.0497090456558465
1289,8.010,0.0691755250735207
1290,8.013,0.0104284711166112
1291,8.017,0.0427567315781058
1292,8.020,0.0510995084713947
1293,8.024,0.0472757357286373
1294,8.027,0.0549232812141521
1295,8.031,0.0500566613597336
1296,8.034,0.0556185126219262
1297,8.037,0.062918442403554
1298,8.041,0.0483185828402984
1299,8.044,0.0761278391512615
1300,8.048,0.0424091158742187
1301,8.051,0.053532818398604
1302,8.055,0.0531852026947169
1303,8.058,0.0823849218212282
1304,8.061,0.0333711075731557
1305,8.065,0.0573565911413614
1306,8.068,0.0691755250735207
1307,8.072,0.0789087647823578
1308,8.075,0.0865563102678727
1309,8.079,0.103937095462225
1310,8.082,0.101851401238902
1311,8.085,0.117841723617706
1312,8.089,0.142174822889799
1313,8.092,0.0789087647823578
1314,8.096,0.110194178132191
1315,8.099,0.0823849218212282
1316,8.103,0.071261219296843
1317,8.106,0.0608327481802318
1318,8.109,0.0632660581074411
1319,8.113,0.0778659176706967
1320,8.116,0.0869039259717597
1321,8.120,0.0618755952918929
1322,8.123,0.0497090456558465
1323,8.127,0.0709136035929559
1324,8.130,0.0399758059470095
1325,8.133,0.0764754548551485
1326,8.137,0.0705659878890689
1327,8.140,0.0886420044911949
1328,8.144,0.0597899010685707
1329,8.147,0.0514471241752817
1330,8.151,0.0729992978162781
1331,8.154,0.0660469837385374
1332,8.158,0.0483185828402984
1333,8.161,0.0761278391512615
1334,8.164,0.0431043472819928
1335,8.168,0.0570089754374744
1336,8.171,0.0813420747095671
1337,8.175,0.101503785535015
1338,8.178,0.110889409539965
1339,8.182,0.126184500510995
1340,8.185,0.123403574879899
1341,8.188,0.142174822889799
1342,8.192,0.16546507505023
1343,8.195,0.150517599783088
1344,8.199,0.157469913860829
1345,8.202,0.151908062598636
1346,8.206,0.100113322719467
1347,8.209,0.111237025243852
1348,8.212,0.0969847813844838
1349,8.216,0.0969847813844838
1350,8.219,0.0650041366268762
1351,8.223,0.0886420044911949
1352,8.226,0.080646843301793
1353,8.230,0.0782135333745837
1354,8.233,0.0615279795880059
1355,8.236,0.115408413690497
1356,8.240,0.0754326077434874
1357,8.243,0.128617810438204
1358,8.247,0.166855537865779
1359,8.250,0.271835480439664
1360,8.254,0.392458129688467
1361,8.257,0.518642630199462
1362,8.260,0.58816577097687
1363,8.264,0.724431126900589
1364,8.267,0.744592837726037
1365,8.271,0.723388279788928
1366,8.274,0.586080076753547
1367,8.278,0.487357216849628
1368,8.281,0.41088176199448
1369,8.284,0.298254273935079
1370,8.288,0.288868649930129
1371,8.291,0.192579099953419
1372,8.295,0.138698665850928
1373,8.298,0.111932256651626
1374,8.302,0.0855134631562115
1375,8.305,0.0994180913116931
1376,8.308,0.0820373061173412
1377,8.312,0.13035588895764
1378,8.315,0.114017950874949
1379,8.319,0.0709136035929559
1380,8.322,0.0910753144184042
1381,8.326,0.0570089754374744
1382,8.329,0.0639612895152151
1383,8.332,0.0750849920396004
1384,8.336,0.0597899010685707
1385,8.339,0.0959419342728227
1386,8.343,0.0698707564812948
1387,8.346,0.0611803638841188
1388,8.350,0.0789087647823578
1389,8.353,0.0615279795880059
1390,8.356,0.0997657070155801
1391,8.360,0.11506079798661
1392,8.363,0.112975103763288
1393,8.367,0.145998595632556
1394,8.370,0.172417389127971
1395,8.374,0.187712480099001
1396,8.377,0.195012409880629
1397,8.380,0.226993054638236
1398,8.384,0.256540389468635
1399,8.387,0.266621244881359
1400,8.391,0.22768828604601
1401,8.394,0.212393195074981
1402,8.398,0.18666963298734
1403,8.401,0.145650979928669
1404,8.404,0.111932256651626
1405,8.408,0.115408413690497
1406,8.411,0.0816896904134541
1407,8.415,0.089337235898969
1408,8.418,0.080299227597906
1409,8.422,0.0917705458261782
1410,8.425,0.0973323970883709
1411,8.428,0.0830801532290023
1412,8.432,0.0618755952918929
1413,8.435,0.0566613597335873
1414,8.439,0.0813420747095671
1415,8.442,0.0583994382530225
1416,8.446,0.0583994382530225
1417,8.449,0.053532818398604
1418,8.452,0.0469281200247502
1419,8.456,0.0789087647823578
1420,8.459,0.0639612895152151
1421,8.463,0.106718021093321
1422,8.466,0.155036603933619
1423,8.470,0.111584640947739
1424,8.473,0.145650979928669
1425,8.476,0.163031765123021
1426,8.480,0.184236323060131
1427,8.483,0.154341372525845
1428,8.487,0.124098806287673
1429,8.490,0.0952467028650486
1430,8.494,0.108108483908869
1431,8.497,0.118884570729367
1432,8.500,0.106370405389434
1433,8.504,0.104979942573886
1434,8.507,0.0830801532290023
1435,8.511,0.0670898308501985
1436,8.514,0.0844706160445504
1437,8.518,0.0997657070155801
1438,8.521,0.0778659176706967
1439,8.524,0.054228049806378
1440,8.528,0.0573565911413614
1441,8.531,0.0413662687625576
1442,8.535,0.0472757357286373
1443,8.538,0.0670898308501985
1444,8.542,0.0604851324763447
1445,8.545,0.0524899712869429
1446,8.548,0.0761278391512615
1447,8.552,0.104979942573886
1448,8.555,0.0865563102678727
1449,8.559,0.0521423555830558
1450,8.562,0.0375424960198002
1451,8.566,0.0653517523307633
1452,8.569,0.0521423555830558
1453,8.572,0.0507518927675077
1454,8.576,0.0736945292240522
1455,8.579,0.0517947398791688
1456,8.583,0.0865563102678727
1457,8.586,0.0524899712869429
1458,8.590,0.0639612895152151
1459,8.593,0.0531852026947169
1460,8.596,0.0441471943936539
1461,8.600,0.0319806447576076
1462,8.603,0.0417138844664447
1463,8.607,0.044842425801428
1464,8.610,0.0935086243456134
1465,8.614,0.0427567315781058
1466,8.617,0.0681326779618596
1467,8.620,0.0764754548551485
1468,8.624,0.0458852729130891
1469,8.627,0.0775183019668096
1470,8.631,0.0688279093696337
1471,8.634,0.0424091158742187
1472,8.638,0.0420615001703317
1473,8.641,0.0590946696607966
1474,8.644,0.07160883500073
1475,8.648,0.114365566578836
1476,8.651,0.0747373763357133
1477,8.655,0.0653517523307633
1478,8.658,0.0740421449279393
1479,8.662,0.0750849920396004
1480,8.665,0.0778659176706967
1481,8.668,0.0747373763357133
1482,8.672,0.0691755250735207
1483,8.675,0.0747373763357133
1484,8.679,0.0938562400495005
1485,8.682,0.0646565209229892
1486,8.686,0.0709136035929559
1487,8.689,0.053880434102491
1488,8.692,0.0521423555830558
1489,8.696,0.0924657772339523
1490,8.699,0.0771706862629226
1491,8.703,0.062570826699667
1492,8.706,0.0601375167724577
1493,8.710,0.0747373763357133
1494,8.713,0.0559661283258132
1495,8.716,0.0545756655102651
1496,8.720,0.0948990871611616
1497,8.723,0.045190041505315
1498,8.727,0.053880434102491
1499,8.730,0.0723040664085041
1500,8.734,0.0497090456558465
1501,8.737,0.0796039961901319
1502,8.740,0.0757802234473745
1503,8.744,0.0736945292240522
1504,8.747,0.0479709671364114
1505,8.751,0.0413662687625576
1506,8.754,0.0754326077434874
1507,8.758,0.0479709671364114
1508,8.761,0.0910753144184042
1509,8.764,0.0771706862629226
1510,8.768,0.0385853431314613
1511,8.771,0.0330234918692687
1512,8.775,0.0855134631562115
1513,8.778,0.0646565209229892
1514,8.782,0.071261219296843
1515,8.785,0.0796039961901319
1516,8.788,0.0559661283258132
1517,8.792,0.0903800830106301
1518,8.795,0.0632660581074411
1519,8.799,0.0385853431314613
1520,8.802,0.0726516821123911
1521,8.806,0.0622232109957799
1522,8.809,0.0517947398791688
1523,8.812,0.0577042068452484
1524,8.816,0.0650041366268762
1525,8.819,0.0403234216508965
1526,8.823,0.0962895499767097
1527,8.826,0.0726516821123911
1528,8.830,0.044842425801428
1529,8.833,0.0973323970883709
1530,8.836,0.106370405389434
1531,8.840,0.103937095462225
1532,8.843,0.112627488059401
1533,8.847,0.0813420747095671
1534,8.850,0.0820373061173412
1535,8.854,0.0667422151463114
1536,8.857,0.0855134631562115
1537,8.860,0.0775183019668096
1538,8.864,0.0656993680346503
1539,8.867,0.0865563102678727
1540,8.871,0.0952467028650486
1541,8.874,0.104284711166112
1542,8.878,0.0729992978162781
1543,8.881,0.0483185828402984
1544,8.884,0.0723040664085041
1545,8.888,0.0709136035929559
1546,8.891,0.0580518225491355
1547,8.895,0.0799516118940189
1548,8.898,0.0848182317484375
1549,8.902,0.0882943887873078
1550,8.905,0.0559661283258132
1551,8.908,0.0761278391512615
1552,8.912,0.0674374465540855
1553,8.915,0.0750849920396004
1554,8.919,0.0823849218212282
1555,8.922,0.0639612895152151
1556,8.926,0.0886420044911949
1557,8.929,0.0670898308501985
1558,8.932,0.0879467730834208
1559,8.936,0.0695231407774078
1560,8.939,0.0761278391512615
1561,8.943,0.0622232109957799
1562,8.946,0.0757802234473745
1563,8.950,0.044842425801428
1564,8.953,0.0862086945639856
1565,8.956,0.0775183019668096
1566,8.960,0.0684802936657466
1567,8.963,0.0570089754374744
1568,8.967,0.0688279093696337
1569,8.970,0.0834277689328893
1570,8.974,0.0820373061173412
1571,8.977,0.044842425801428
1572,8.980,0.0691755250735207
1573,8.984,0.0594422853646836
1574,8.987,0.0521423555830558
1575,8.991,0.0260711777915279
1576,8.994,0.062918442403554
1577,8.998,0.053880434102491
1578,9.001,0.0789087647823578
1579,9.004,0.0583994382530225
1580,9.008,0.0556185126219262
1581,9.011,0.0410186530586706
1582,9.015,0.0333711075731557
1583,9.018,0.0618755952918929
1584,9.022,0.0615279795880059
1585,9.025,0.0709136035929559
1586,9.028,0.0632660581074411
1587,9.032,0.0695231407774078
1588,9.035,0.0841230003406634
1589,9.039,0.0910753144184042
1590,9.042,0.0813420747095671
1591,9.046,0.0514471241752817
1592,9.049,0.0740421449279393
1593,9.052,0.0514471241752817
1594,9.056,0.102894248350563
1595,9.059,0.0723040664085041
1596,9.063,0.125141653399334
1597,9.066,0.0917705458261782
1598,9.070,0.121317880656577
1599,9.073,0.172765004831858
1600,9.076,0.162336533715247
1601,9.080,0.188407711506775
1602,9.083,0.201269492550595
1603,9.087,0.210307500851658
1604,9.090,0.200226645438934
1605,9.094,0.197445719807838
1606,9.097,0.148779521263653
1607,9.100,0.148431905559766
1608,9.104,0.109498946724417
1609,9.107,0.104979942573886
1610,9.111,0.109846562428304
1611,9.114,0.0764754548551485
1612,9.118,0.0507518927675077
1613,9.121,0.0709136035929559
1614,9.124,0.0563137440297003
1615,9.128,0.0942038557533875
1616,9.131,0.0702183721851818
1617,9.135,0.0462328886169762
1618,9.138,0.0552708969180392
1619,9.142,0.0688279093696337
1620,9.145,0.100113322719467
1621,9.148,0.080646843301793
1622,9.152,0.111237025243852
1623,9.155,0.0903800830106301
1624,9.159,0.105327558277773
1625,9.162,0.11506079798661
1626,9.166,0.123751190583786
1627,9.169,0.0882943887873078
1628,9.172,0.102199016942789
1629,9.176,0.11506079798661
1630,9.179,0.0921181615300653
1631,9.183,0.0997657070155801
1632,9.186,0.0851658474523245
1633,9.190,0.0841230003406634
1634,9.193,0.0726516821123911
1635,9.196,0.080646843301793
1636,9.200,0.0771706862629226
1637,9.203,0.0695231407774078
1638,9.207,0.0723040664085041
1639,9.210,0.0768230705590356
1640,9.214,0.0862086945639856
1641,9.217,0.0695231407774078
1642,9.220,0.0566613597335873
1643,9.224,0.0733469135201652
1644,9.227,0.10567517398166
1645,9.231,0.080299227597906
1646,9.234,0.0980276284961449
1647,9.238,0.0917705458261782
1648,9.241,0.099070475607806
1649,9.244,0.0938562400495005
1650,9.248,0.0677850622579726
1651,9.251,0.0948990871611616
1652,9.255,0.0841230003406634
1653,9.258,0.0785611490784708
1654,9.262,0.0684802936657466
1655,9.265,0.0761278391512615
1656,9.268,0.080646843301793
1657,9.272,0.0969847813844838
1658,9.275,0.0848182317484375
1659,9.279,0.0910753144184042
1660,9.282,0.117146492209932
1661,9.286,0.113670335171062
1662,9.289,0.156774682453054
1663,9.292,0.130008273253752
1664,9.296,0.127574963326543
1665,9.299,0.132789198884849
1666,9.303,0.11853695502548
1667,9.306,0.0785611490784708
1668,9.310,0.0959419342728227
1669,9.313,0.0889896201950819
1670,9.316,0.118189339321593
1671,9.320,0.0611803638841188
1672,9.323,0.103589479758338
1673,9.327,0.062918442403554
1674,9.330,0.0455376572092021
1675,9.334,0.0761278391512615
1676,9.337,0.089684851602856
1677,9.340,0.0736945292240522
1678,9.344,0.08099445900568
1679,9.347,0.0924657772339523
1680,9.351,0.0768230705590356
1681,9.354,0.107413252501095
1682,9.358,0.104632326869999
1683,9.361,0.0841230003406634
1684,9.364,0.0980276284961449
1685,9.368,0.0917705458261782
1686,9.371,0.0399758059470095
1687,9.375,0.0507518927675077
1688,9.378,0.0656993680346503
1689,9.382,0.0872515416756467
1690,9.385,0.0667422151463114
1691,9.388,0.106718021093321
1692,9.392,0.100113322719467
1693,9.395,0.0966371656805968
1694,9.399,0.117841723617706
1695,9.402,0.107413252501095
1696,9.406,0.0921181615300653
1697,9.409,0.071261219296843
1698,9.412,0.0782135333745837
1699,9.416,0.0570089754374744
1700,9.419,0.0733469135201652
1701,9.423,0.0778659176706967
1702,9.426,0.100460938423354
1703,9.430,0.0875991573795338
1704,9.433,0.0841230003406634
1705,9.436,0.0476233514325243
1706,9.440,0.0729992978162781
1707,9.443,0.08099445900568
1708,9.447,0.089337235898969
1709,9.450,0.0559661283258132
1710,9.454,0.0740421449279393
1711,9.457,0.0611803638841188
1712,9.460,0.0879467730834208
1713,9.464,0.0601375167724577
1714,9.467,0.0656993680346503
1715,9.471,0.062918442403554
1716,9.474,0.0816896904134541
1717,9.478,0.0702183721851818
1718,9.481,0.114365566578836
1719,9.484,0.0816896904134541
1720,9.488,0.0823849218212282
1721,9.491,0.0907276987145171
1722,9.495,0.131746351773188
1723,9.498,0.0799516118940189
1724,9.502,0.0796039961901319
1725,9.505,0.0837753846367763
1726,9.508,0.0938562400495005
1727,9.512,0.0910753144184042
1728,9.515,0.0813420747095671
1729,9.519,0.0830801532290023
1730,9.522,0.0590946696607966
1731,9.526,0.0903800830106301
1732,9.529,0.0611803638841188
1733,9.532,0.071956450704617
1734,9.536,0.0583994382530225
1735,9.539,0.0796039961901319
1736,9.543,0.100460938423354
1737,9.546,0.0545756655102651
1738,9.550,0.0740421449279393
1739,9.553,0.0583994382530225
1740,9.556,0.0695231407774078
1741,9.560,0.0869039259717597
1742,9.563,0.0622232109957799
1743,9.567,0.0556185126219262
1744,9.570,0.071261219296843
1745,9.574,0.0476233514325243
1746,9.577,0.0827325375251152
1747,9.580,0.0969847813844838
1748,9.584,0.0789087647823578
1749,9.587,0.0976800127922579
1750,9.591,0.0935086243456134
1751,9.594,0.101503785535015
1752,9.598,0.0750849920396004
1753,9.601,0.0938562400495005
1754,9.604,0.0653517523307633
1755,9.608,0.0559661283258132
1756,9.611,0.080646843301793
1757,9.615,0.0653517523307633
1758,9.618,0.107760868204982
1759,9.622,0.062918442403554
1760,9.625,0.0736945292240522
1761,9.628,0.089684851602856
1762,9.632,0.102894248350563
1763,9.635,0.0761278391512615
1764,9.639,0.089337235898969
1765,9.642,0.089684851602856
1766,9.646,0.0858610788600986
1767,9.649,0.0733469135201652
1768,9.652,0.071956450704617
1769,9.656,0.111237025243852
1770,9.659,0.0698707564812948
1771,9.663,0.113670335171062
1772,9.666,0.0816896904134541
1773,9.670,0.08099445900568
1774,9.673,0.0841230003406634
1775,9.676,0.0969847813844838
1776,9.680,0.114713182282723
1777,9.683,0.0997657070155801
1778,9.687,0.0837753846367763
1779,9.690,0.140784360074251
1780,9.694,0.120275033544915
1781,9.697,0.164074612234682
1782,9.700,0.13035588895764
1783,9.704,0.111932256651626
1784,9.707,0.0837753846367763
1785,9.711,0.089337235898969
1786,9.714,0.0959419342728227
1787,9.718,0.0959419342728227
1788,9.721,0.0750849920396004
1789,9.724,0.0594422853646836
1790,9.728,0.0862086945639856
1791,9.731,0.062570826699667
1792,9.735,0.0660469837385374
1793,9.738,0.0879467730834208
1794,9.742,0.089684851602856
1795,9.745,0.0563137440297003
1796,9.748,0.0486661985441854
1797,9.752,0.0677850622579726
1798,9.755,0.109846562428304
1799,9.759,0.0848182317484375
1800,9.762,0.126184500510995
1801,9.766,0.0928133929378394
1802,9.769,0.0948990871611616
1803,9.772,0.0976800127922579
1804,9.776,0.0917705458261782
1805,9.779,0.07160883500073
1806,9.783,0.0879467730834208
1807,9.786,0.102894248350563
1808,9.790,0.121665496360464
1809,9.793,0.0997657070155801
1810,9.796,0.0910753144184042
1811,9.800,0.0910753144184042
1812,9.803,0.0966371656805968
1813,9.807,0.098722859903919
1814,9.810,0.0587470539569096
1815,9.814,0.115756029394384
1816,9.817,0.0952467028650486
1817,9.820,0.107760868204982
1818,9.824,0.122708343472125
1819,9.827,0.122013112064351
1820,9.831,0.122708343472125
1821,9.834,0.103241864054451
1822,9.838,0.0966371656805968
1823,9.841,0.128965426142091
1824,9.844,0.0837753846367763
1825,9.848,0.0691755250735207
1826,9.851,0.0608327481802318
1827,9.855,0.102546632646676
1828,9.858,0.0848182317484375
1829,9.862,0.10915133102053
1830,9.865,0.101503785535015
1831,9.868,0.104632326869999
1832,9.872,0.0903800830106301
1833,9.875,0.14321767000146
